SPA,Service Code,Charge,Stop Date,New Charge
815540000170,HS242,12.00,013120,12.50
815540000180,HS242,12.00,013120,12.50
815540000190,HS242,12.00,013120,12.50
815540000200,HS242,12.00,013120,12.50
815540000210,HS242,12.00,013120,12.50
815540000230,HS242,12.00,013120,12.50
815540000270,HS242,12.00,013120,12.50
815540000280,HS242,12.00,013120,12.50
815540000290,HS242,12.00,013120,12.50
815540000300,HS242,12.00,013120,12.50
815540000310,HS242,12.00,013120,12.50
815540000320,HS242,12.00,013120,12.50
815540000330,HS242,12.00,013120,12.50
815540000340,HS242,12.00,013120,12.50
815540000350,HS242,12.00,013120,12.50
815540000360,HS242,12.00,013120,12.50
815540000370,HS242,12.00,013120,12.50
815540000380,HS242,12.00,013120,12.50
815540000390,HS242,12.00,013120,12.50
815540000400,HS242,12.00,013120,12.50
815540000410,HS242,12.00,013120,12.50
815540000420,HS242,12.00,013120,12.50
815540000430,HS242,12.00,013120,12.50
815540000440,HS242,12.00,013120,12.50
815540000450,HS242,12.00,013120,12.50
815540000460,HS242,12.00,013120,12.50
815540000470,HS242,12.00,013120,12.50
815540000480,HS242,12.00,013120,12.50
815540000490,HS242,12.00,013120,12.50
815540000500,HS242,12.00,013120,12.50
815540000510,HS242,12.00,013120,12.50
815540000520,HS242,12.00,013120,12.50
815540000530,HS242,12.00,013120,12.50
815540000540,HS242,12.00,013120,12.50
815540000550,HS242,12.00,013120,12.50
815540000560,HS242,12.00,013120,12.50
815540000570,HS242,12.00,013120,12.50
815540000580,HS242,12.00,013120,12.50
815540000590,HS242,12.00,013120,12.50
815540000600,HS242,12.00,013120,12.50
815540000630,HS242,12.00,013120,12.50
815540000640,HS242,12.00,013120,12.50
815550000010,HS242,12.00,013120,12.50
815550000020,HS242,12.00,013120,12.50
815550000040,HS242,12.00,013120,12.50
815550000050,HS242,12.00,013120,12.50
815550000060,HS242,12.00,013120,12.50
815550000070,HS242,12.00,013120,12.50
815550000080,HS242,12.00,013120,12.50
815550000090,HS242,12.00,013120,12.50
815550000100,HS242,12.00,013120,12.50
815550000110,HS242,12.00,013120,12.50
815550000140,HS242,12.00,013120,12.50
815550000150,HS242,12.00,013120,12.50
815550000160,HS242,12.00,013120,12.50
815550000170,HS242,12.00,013120,12.50
815550000180,HS242,12.00,013120,12.50
815550000190,HS242,12.00,013120,12.50
815550000200,HS242,12.00,013120,12.50
815550000210,HS242,12.00,013120,12.50
815550000220,HS242,12.00,013120,12.50
815550000230,HS242,12.00,013120,12.50
815550000240,HS242,12.00,013120,12.50
815550000250,HS242,12.00,013120,12.50
815550000260,HS242,12.00,013120,12.50
815550000270,HS242,12.00,013120,12.50
815550000280,HS242,12.00,013120,12.50
815550000290,HS242,12.00,013120,12.50
815550000300,HS242,12.00,013120,12.50
815550000310,HS242,12.00,013120,12.50
815550000320,HS242,12.00,013120,12.50
815550000330,HS242,12.00,013120,12.50
815550000340,HS242,12.00,013120,12.50
815550000350,HS242,12.00,013120,12.50
815550000360,HS242,12.00,013120,12.50
815550000370,HS242,12.00,013120,12.50
815550000380,HS242,12.00,013120,12.50
815550000390,HS242,12.00,013120,12.50
815550000400,HS242,12.00,013120,12.50
815550000410,HS242,12.00,013120,12.50
815550000420,HS242,12.00,013120,12.50
815550000430,HS242,12.00,013120,12.50
815560000010,HS242,12.00,013120,12.50
815560000020,HS242,12.00,013120,12.50
815560000030,HS242,12.00,013120,12.50
815560000040,HS242,12.00,013120,12.50
815560000050,HS242,12.00,013120,12.50
815560000060,HS242,12.00,013120,12.50
815560000070,HS242,12.00,013120,12.50
815560000080,HS242,12.00,013120,12.50
815560000090,HS242,12.00,013120,12.50
815560000100,HS242,12.00,013120,12.50
815560000110,HS242,12.00,013120,12.50
815560000120,HS242,12.00,013120,12.50
815560000130,HS242,12.00,013120,12.50
815560000140,HS242,12.00,013120,12.50
815560000150,HS242,12.00,013120,12.50
815560000190,HS242,12.00,013120,12.50
815560000200,HS242,12.00,013120,12.50
815560000210,HS242,12.00,013120,12.50
815560000220,HS242,12.00,013120,12.50
815560000230,HS242,12.00,013120,12.50
815560000240,HS242,12.00,013120,12.50
815560000250,HS242,12.00,013120,12.50
815560000260,HS242,12.00,013120,12.50
815560000270,HS242,12.00,013120,12.50
815560000280,HS242,12.00,013120,12.50
815560000290,HS242,12.00,013120,12.50
815560000300,HS242,12.00,013120,12.50
815560000310,HS242,12.00,013120,12.50
815560000320,HS242,12.00,013120,12.50
815560000330,HS242,12.00,013120,12.50
815560000340,HS242,12.00,013120,12.50
815560000350,HS242,12.00,013120,12.50
815560000360,HS242,12.00,013120,12.50
815560000370,HS242,12.00,013120,12.50
815560000380,HS242,12.00,013120,12.50
815560000390,HS242,12.00,013120,12.50
815560000400,HS242,12.00,013120,12.50
815560000410,HS242,12.00,013120,12.50
815560000420,HS242,12.00,013120,12.50
815560000430,HS242,12.00,013120,12.50
815560000440,HS242,12.00,013120,12.50
815560000450,HS242,12.00,013120,12.50
815560000460,HS242,12.00,013120,12.50
815560000470,HS242,12.00,013120,12.50
815560000480,HS242,12.00,013120,12.50
815560000490,HS242,12.00,013120,12.50
815560000500,HS242,12.00,013120,12.50
815560000510,HS242,12.00,013120,12.50
815560000520,HS242,12.00,013120,12.50
815560000530,HS242,12.00,013120,12.50
815560000540,HS242,12.00,013120,12.50
815560000550,HS242,12.00,013120,12.50
815560000560,HS242,12.00,013120,12.50
815560000570,HS242,12.00,013120,12.50
815560000580,HS242,12.00,013120,12.50
815560000590,HS242,12.00,013120,12.50
815560000600,HS242,12.00,013120,12.50
815560000610,HS242,12.00,013120,12.50
815560000620,HS242,12.00,013120,12.50
815560000630,HS242,12.00,013120,12.50
815560000640,HS242,12.00,013120,12.50
815560000650,HS242,12.00,013120,12.50
815560000660,HS242,12.00,013120,12.50
815560000670,HS242,12.00,013120,12.50
815560000680,HS242,12.00,013120,12.50
815560000690,HS242,12.00,013120,12.50
815560000700,HS242,12.00,013120,12.50
815560000710,HS242,12.00,013120,12.50
815560000720,HS242,12.00,013120,12.50
815560000730,HS242,12.00,013120,12.50
815560000740,HS242,12.00,013120,12.50
815560000750,HS242,12.00,013120,12.50
815560000760,HS242,12.00,013120,12.50
815560000770,HS242,12.00,013120,12.50
815560000780,HS242,12.00,013120,12.50
815570000010,HS242,12.00,013120,12.50
815570000020,HS242,12.00,013120,12.50
815570000030,HS242,12.00,013120,12.50
815570000040,HS242,12.00,013120,12.50
815570000050,HS242,12.00,013120,12.50
815570000060,HS242,12.00,013120,12.50
815570000070,HS242,12.00,013120,12.50
81551000TOT ,HS242,12.00,013120,12.50
81552000TOT ,HS242,12.00,013120,12.50
81553000TOT ,HS242,12.00,013120,12.50
81554000TOT ,HS242,12.00,013120,12.50
81555000TOT ,HS242,12.00,013120,12.50
81556000TOT ,HS242,12.00,013120,12.50
81557000TOT ,HS242,12.00,013120,12.50
8155SYS TOT ,HS242,12.00,013120,12.50
815510000020,HS243,12.00,013120,12.50
815510000030,HS243,12.00,013120,12.50
815510000040,HS243,12.00,013120,12.50
815510000050,HS243,12.00,013120,12.50
815510000060,HS243,12.00,013120,12.50
815510000070,HS243,12.00,013120,12.50
815510000090,HS243,12.00,013120,12.50
815510000100,HS243,12.00,013120,12.50
815510000110,HS243,12.00,013120,12.50
815510000120,HS243,12.00,013120,12.50
815510000130,HS243,12.00,013120,12.50
815510000140,HS243,12.00,013120,12.50
815510000150,HS243,12.00,013120,12.50
815510000170,HS243,12.00,013120,12.50
815510000180,HS243,12.00,013120,12.50
815510000190,HS243,12.00,013120,12.50
815510000200,HS243,12.00,013120,12.50
815510000210,HS243,12.00,013120,12.50
815510000230,HS243,12.00,013120,12.50
815510000240,HS243,12.00,013120,12.50
815510000250,HS243,12.00,013120,12.50
815510000260,HS243,12.00,013120,12.50
815510000270,HS243,12.00,013120,12.50
815510000280,HS243,12.00,013120,12.50
815510000290,HS243,12.00,013120,12.50
815510000300,HS243,12.00,013120,12.50
815510000310,HS243,12.00,013120,12.50
815510000320,HS243,12.00,013120,12.50
815510000330,HS243,12.00,013120,12.50
815510000340,HS243,12.00,013120,12.50
815510000350,HS243,12.00,013120,12.50
815510000360,HS243,12.00,013120,12.50
815510000370,HS243,12.00,013120,12.50
815510000510,HS243,12.00,013120,12.50
815510000520,HS243,12.00,013120,12.50
815510000980,HS243,12.00,013120,12.50
815510000990,HS243,12.00,013120,12.50
815520000020,HS243,12.00,013120,12.50
815520000050,HS243,12.00,013120,12.50
815520000060,HS243,12.00,013120,12.50
815520000070,HS243,12.00,013120,12.50
815520000080,HS243,12.00,013120,12.50
815520000090,HS243,12.00,013120,12.50
815520000110,HS243,12.00,013120,12.50
815520000120,HS243,12.00,013120,12.50
815520000130,HS243,12.00,013120,12.50
815520000140,HS243,12.00,013120,12.50
815520000150,HS243,12.00,013120,12.50
815520000160,HS243,12.00,013120,12.50
815520000170,HS243,12.00,013120,12.50
815520000180,HS243,12.00,013120,12.50
815520000190,HS243,12.00,013120,12.50
815520000210,HS243,12.00,013120,12.50
815520000220,HS243,12.00,013120,12.50
815520000230,HS243,12.00,013120,12.50
815520000240,HS243,12.00,013120,12.50
815520000250,HS243,12.00,013120,12.50
815520000260,HS243,12.00,013120,12.50
815520000270,HS243,12.00,013120,12.50
815520000280,HS243,12.00,013120,12.50
815520000300,HS243,12.00,013120,12.50
815520000310,HS243,12.00,013120,12.50
815520000330,HS243,12.00,013120,12.50
815520000350,HS243,12.00,013120,12.50
815520000360,HS243,12.00,013120,12.50
815520000370,HS243,12.00,013120,12.50
815520000380,HS243,12.00,013120,12.50
815520000400,HS243,12.00,013120,12.50
815520000410,HS243,12.00,013120,12.50
815520000430,HS243,12.00,013120,12.50
815520000440,HS243,12.00,013120,12.50
815520000450,HS243,12.00,013120,12.50
815520000460,HS243,12.00,013120,12.50
815520000470,HS243,12.00,013120,12.50
815520000480,HS243,12.00,013120,12.50
815520000490,HS243,12.00,013120,12.50
815520000500,HS243,12.00,013120,12.50
815520000510,HS243,12.00,013120,12.50
815520000520,HS243,12.00,013120,12.50
815530000010,HS243,12.00,013120,12.50
815530000020,HS243,12.00,013120,12.50
815530000030,HS243,12.00,013120,12.50
815530000040,HS243,12.00,013120,12.50
815530000050,HS243,12.00,013120,12.50
815530000060,HS243,12.00,013120,12.50
815530000070,HS243,12.00,013120,12.50
815530000080,HS243,12.00,013120,12.50
815530000090,HS243,12.00,013120,12.50
815530000100,HS243,12.00,013120,12.50
815530000110,HS243,12.00,013120,12.50
815530000120,HS243,12.00,013120,12.50
815530000130,HS243,12.00,013120,12.50
815530000140,HS243,12.00,013120,12.50
815530000150,HS243,12.00,013120,12.50
815530000160,HS243,12.00,013120,12.50
815530000170,HS243,12.00,013120,12.50
815530000180,HS243,12.00,013120,12.50
815530000190,HS243,12.00,013120,12.50
815530000200,HS243,12.00,013120,12.50
815530000210,HS243,12.00,013120,12.50
815530000220,HS243,12.00,013120,12.50
815530000230,HS243,12.00,013120,12.50
815530000240,HS243,12.00,013120,12.50
815530000250,HS243,12.00,013120,12.50
815530000260,HS243,12.00,013120,12.50
815530000270,HS243,12.00,013120,12.50
815530000280,HS243,12.00,013120,12.50
815530000290,HS243,12.00,013120,12.50
815530000300,HS243,12.00,013120,12.50
815530000310,HS243,12.00,013120,12.50
815530000320,HS243,12.00,013120,12.50
815530000330,HS243,12.00,013120,12.50
815530000340,HS243,12.00,013120,12.50
815530000350,HS243,12.00,013120,12.50
815530000360,HS243,12.00,013120,12.50
815530000370,HS243,12.00,013120,12.50
815530000380,HS243,12.00,013120,12.50
815530000390,HS243,12.00,013120,12.50
815530000400,HS243,12.00,013120,12.50
815530000410,HS243,12.00,013120,12.50
815530000420,HS243,12.00,013120,12.50
815530000430,HS243,12.00,013120,12.50
815530000440,HS243,12.00,013120,12.50
815530000450,HS243,12.00,013120,12.50
815530000460,HS243,12.00,013120,12.50
815530000470,HS243,12.00,013120,12.50
815530000480,HS243,12.00,013120,12.50
815530000490,HS243,12.00,013120,12.50
815530000520,HS243,12.00,013120,12.50
815530000530,HS243,12.00,013120,12.50
815530000540,HS243,12.00,013120,12.50
815530000550,HS243,12.00,013120,12.50
815530000560,HS243,12.00,013120,12.50
815530000570,HS243,12.00,013120,12.50
815540000010,HS243,12.00,013120,12.50
815540000020,HS243,12.00,013120,12.50
815540000030,HS243,12.00,013120,12.50
815540000040,HS243,12.00,013120,12.50
815540000050,HS243,12.00,013120,12.50
815540000060,HS243,12.00,013120,12.50
815540000070,HS243,12.00,013120,12.50
815540000080,HS243,12.00,013120,12.50
815540000090,HS243,12.00,013120,12.50
815540000100,HS243,12.00,013120,12.50
815540000110,HS243,12.00,013120,12.50
815540000120,HS243,12.00,013120,12.50
815540000130,HS243,12.00,013120,12.50
815540000140,HS243,12.00,013120,12.50
815540000160,HS243,12.00,013120,12.50
815540000170,HS243,12.00,013120,12.50
815540000180,HS243,12.00,013120,12.50
815540000190,HS243,12.00,013120,12.50
815540000200,HS243,12.00,013120,12.50
815540000210,HS243,12.00,013120,12.50
815540000230,HS243,12.00,013120,12.50
815540000270,HS243,12.00,013120,12.50
815540000280,HS243,12.00,013120,12.50
815540000290,HS243,12.00,013120,12.50
815540000300,HS243,12.00,013120,12.50
815540000310,HS243,12.00,013120,12.50
815540000320,HS243,12.00,013120,12.50
815540000330,HS243,12.00,013120,12.50
815540000340,HS243,12.00,013120,12.50
815540000350,HS243,12.00,013120,12.50
815540000360,HS243,12.00,013120,12.50
815540000370,HS243,12.00,013120,12.50
815540000380,HS243,12.00,013120,12.50
815540000390,HS243,12.00,013120,12.50
815540000400,HS243,12.00,013120,12.50
815540000410,HS243,12.00,013120,12.50
815540000420,HS243,12.00,013120,12.50
815540000430,HS243,12.00,013120,12.50
815540000440,HS243,12.00,013120,12.50
815540000450,HS243,12.00,013120,12.50
815540000460,HS243,12.00,013120,12.50
815540000470,HS243,12.00,013120,12.50
815540000480,HS243,12.00,013120,12.50
815540000490,HS243,12.00,013120,12.50
815540000500,HS243,12.00,013120,12.50
815540000510,HS243,12.00,013120,12.50
815540000520,HS243,12.00,013120,12.50
815540000530,HS243,12.00,013120,12.50
815540000540,HS243,12.00,013120,12.50
815540000550,HS243,12.00,013120,12.50
815540000560,HS243,12.00,013120,12.50
815540000570,HS243,12.00,013120,12.50
815540000580,HS243,12.00,013120,12.50
815540000590,HS243,12.00,013120,12.50
815540000600,HS243,12.00,013120,12.50
815540000630,HS243,12.00,013120,12.50
815540000640,HS243,12.00,013120,12.50
815550000010,HS243,12.00,013120,12.50
815550000020,HS243,12.00,013120,12.50
815550000040,HS243,12.00,013120,12.50
815550000050,HS243,12.00,013120,12.50
815550000060,HS243,12.00,013120,12.50
815550000070,HS243,12.00,013120,12.50
815550000080,HS243,12.00,013120,12.50
815550000090,HS243,12.00,013120,12.50
815550000100,HS243,12.00,013120,12.50
815550000110,HS243,12.00,013120,12.50
815550000140,HS243,12.00,013120,12.50
815550000150,HS243,12.00,013120,12.50
815550000160,HS243,12.00,013120,12.50
815550000170,HS243,12.00,013120,12.50
815550000180,HS243,12.00,013120,12.50
815550000190,HS243,12.00,013120,12.50
815550000200,HS243,12.00,013120,12.50
815550000210,HS243,12.00,013120,12.50
815550000220,HS243,12.00,013120,12.50
815550000230,HS243,12.00,013120,12.50
815550000240,HS243,12.00,013120,12.50
815550000250,HS243,12.00,013120,12.50
815550000260,HS243,12.00,013120,12.50
815550000270,HS243,12.00,013120,12.50
815550000280,HS243,12.00,013120,12.50
815550000290,HS243,12.00,013120,12.50
815550000300,HS243,12.00,013120,12.50
815550000310,HS243,12.00,013120,12.50
815550000320,HS243,12.00,013120,12.50
815550000330,HS243,12.00,013120,12.50
815550000340,HS243,12.00,013120,12.50
815550000350,HS243,12.00,013120,12.50
815550000360,HS243,12.00,013120,12.50
815550000370,HS243,12.00,013120,12.50
815550000380,HS243,12.00,013120,12.50
815550000390,HS243,12.00,013120,12.50
815550000400,HS243,12.00,013120,12.50
815550000410,HS243,12.00,013120,12.50
815550000420,HS243,12.00,013120,12.50
815550000430,HS243,12.00,013120,12.50
815560000010,HS243,12.00,013120,12.50
815560000020,HS243,12.00,013120,12.50
815560000030,HS243,12.00,013120,12.50
815560000040,HS243,12.00,013120,12.50
815560000050,HS243,12.00,013120,12.50
815560000060,HS243,12.00,013120,12.50
815560000070,HS243,12.00,013120,12.50
815560000080,HS243,12.00,013120,12.50
815560000090,HS243,12.00,013120,12.50
815560000100,HS243,12.00,013120,12.50
815560000110,HS243,12.00,013120,12.50
815560000120,HS243,12.00,013120,12.50
815560000130,HS243,12.00,013120,12.50
815560000140,HS243,12.00,013120,12.50
815560000150,HS243,12.00,013120,12.50
815560000190,HS243,12.00,013120,12.50
815560000200,HS243,12.00,013120,12.50
815560000210,HS243,12.00,013120,12.50
815560000220,HS243,12.00,013120,12.50
815560000230,HS243,12.00,013120,12.50
815560000240,HS243,12.00,013120,12.50
815560000250,HS243,12.00,013120,12.50
815560000260,HS243,12.00,013120,12.50
815560000270,HS243,12.00,013120,12.50
815560000280,HS243,12.00,013120,12.50
815560000290,HS243,12.00,013120,12.50
815560000300,HS243,12.00,013120,12.50
815560000310,HS243,12.00,013120,12.50
815560000320,HS243,12.00,013120,12.50
815560000330,HS243,12.00,013120,12.50
815560000340,HS243,12.00,013120,12.50
815560000350,HS243,12.00,013120,12.50
815560000360,HS243,12.00,013120,12.50
815560000370,HS243,12.00,013120,12.50
815560000380,HS243,12.00,013120,12.50
815560000390,HS243,12.00,013120,12.50
815560000400,HS243,12.00,013120,12.50
815560000410,HS243,12.00,013120,12.50
815560000420,HS243,12.00,013120,12.50
815560000430,HS243,12.00,013120,12.50
815560000440,HS243,12.00,013120,12.50
815560000450,HS243,12.00,013120,12.50
815560000460,HS243,12.00,013120,12.50
815560000470,HS243,12.00,013120,12.50
815560000480,HS243,12.00,013120,12.50
815560000490,HS243,12.00,013120,12.50
815560000500,HS243,12.00,013120,12.50
815560000510,HS243,12.00,013120,12.50
815560000520,HS243,12.00,013120,12.50
815560000530,HS243,12.00,013120,12.50
815560000540,HS243,12.00,013120,12.50
815560000550,HS243,12.00,013120,12.50
815560000560,HS243,12.00,013120,12.50
815560000570,HS243,12.00,013120,12.50
815560000580,HS243,12.00,013120,12.50
815560000590,HS243,12.00,013120,12.50
815560000600,HS243,12.00,013120,12.50
815560000610,HS243,12.00,013120,12.50
815560000620,HS243,12.00,013120,12.50
815560000630,HS243,12.00,013120,12.50
815560000640,HS243,12.00,013120,12.50
815560000650,HS243,12.00,013120,12.50
815560000660,HS243,12.00,013120,12.50
815560000670,HS243,12.00,013120,12.50
815560000680,HS243,12.00,013120,12.50
815560000690,HS243,12.00,013120,12.50
815560000700,HS243,12.00,013120,12.50
815560000710,HS243,12.00,013120,12.50
815560000720,HS243,12.00,013120,12.50
815560000730,HS243,12.00,013120,12.50
815560000740,HS243,12.00,013120,12.50
815560000750,HS243,12.00,013120,12.50
815560000760,HS243,12.00,013120,12.50
815560000770,HS243,12.00,013120,12.50
815560000780,HS243,12.00,013120,12.50
815570000010,HS243,12.00,013120,12.50
815570000020,HS243,12.00,013120,12.50
815570000030,HS243,12.00,013120,12.50
815570000040,HS243,12.00,013120,12.50
815570000050,HS243,12.00,013120,12.50
815570000060,HS243,12.00,013120,12.50
815570000070,HS243,12.00,013120,12.50
81551000TOT ,HS243,12.00,013120,12.50
81552000TOT ,HS243,12.00,013120,12.50
81553000TOT ,HS243,12.00,013120,12.50
81554000TOT ,HS243,12.00,013120,12.50
81555000TOT ,HS243,12.00,013120,12.50
81556000TOT ,HS243,12.00,013120,12.50
81557000TOT ,HS243,12.00,013120,12.50
8155SYS TOT ,HS243,12.00,013120,12.50
815510000020,HS244,12.00,013120,12.50
815510000030,HS244,12.00,013120,12.50
815510000040,HS244,12.00,013120,12.50
815510000050,HS244,12.00,013120,12.50
815510000060,HS244,12.00,013120,12.50
815510000070,HS244,12.00,013120,12.50
815510000090,HS244,12.00,013120,12.50
815510000100,HS244,12.00,013120,12.50
815510000110,HS244,12.00,013120,12.50
815510000120,HS244,12.00,013120,12.50
815510000130,HS244,12.00,013120,12.50
815510000140,HS244,12.00,013120,12.50
815510000150,HS244,12.00,013120,12.50
815510000170,HS244,12.00,013120,12.50
815510000180,HS244,12.00,013120,12.50
815510000190,HS244,12.00,013120,12.50
815510000200,HS244,12.00,013120,12.50
815510000210,HS244,12.00,013120,12.50
815510000230,HS244,12.00,013120,12.50
815510000240,HS244,12.00,013120,12.50
815510000250,HS244,12.00,013120,12.50
815510000260,HS244,12.00,013120,12.50
815510000270,HS244,12.00,013120,12.50
815510000280,HS244,12.00,013120,12.50
815510000290,HS244,12.00,013120,12.50
815510000300,HS244,12.00,013120,12.50
815510000310,HS244,12.00,013120,12.50
815510000320,HS244,12.00,013120,12.50
815510000330,HS244,12.00,013120,12.50
815510000340,HS244,12.00,013120,12.50
815510000350,HS244,12.00,013120,12.50
815510000360,HS244,12.00,013120,12.50
815510000370,HS244,12.00,013120,12.50
815510000510,HS244,12.00,013120,12.50
815510000520,HS244,12.00,013120,12.50
815510000980,HS244,12.00,013120,12.50
815510000990,HS244,12.00,013120,12.50
815520000020,HS244,12.00,013120,12.50
815520000050,HS244,12.00,013120,12.50
815520000060,HS244,12.00,013120,12.50
815520000070,HS244,12.00,013120,12.50
815520000080,HS244,12.00,013120,12.50
815520000090,HS244,12.00,013120,12.50
815520000110,HS244,12.00,013120,12.50
815520000120,HS244,12.00,013120,12.50
815520000130,HS244,12.00,013120,12.50
815520000140,HS244,12.00,013120,12.50
815520000150,HS244,12.00,013120,12.50
815520000160,HS244,12.00,013120,12.50
815520000170,HS244,12.00,013120,12.50
815520000180,HS244,12.00,013120,12.50
815520000190,HS244,12.00,013120,12.50
815520000210,HS244,12.00,013120,12.50
815520000220,HS244,12.00,013120,12.50
815520000230,HS244,12.00,013120,12.50
815520000240,HS244,12.00,013120,12.50
815520000250,HS244,12.00,013120,12.50
815520000260,HS244,12.00,013120,12.50
815520000270,HS244,12.00,013120,12.50
815520000280,HS244,12.00,013120,12.50
815520000300,HS244,12.00,013120,12.50
815520000310,HS244,12.00,013120,12.50
815520000330,HS244,12.00,013120,12.50
815520000350,HS244,12.00,013120,12.50
815520000360,HS244,12.00,013120,12.50
815520000370,HS244,12.00,013120,12.50
815520000380,HS244,12.00,013120,12.50
815520000400,HS244,12.00,013120,12.50
815520000410,HS244,12.00,013120,12.50
815520000430,HS244,12.00,013120,12.50
815520000440,HS244,12.00,013120,12.50
815520000450,HS244,12.00,013120,12.50
815520000460,HS244,12.00,013120,12.50
815520000470,HS244,12.00,013120,12.50
815520000480,HS244,12.00,013120,12.50
815520000490,HS244,12.00,013120,12.50
815520000500,HS244,12.00,013120,12.50
815520000510,HS244,12.00,013120,12.50
815520000520,HS244,12.00,013120,12.50
815530000010,HS244,12.00,013120,12.50
815530000020,HS244,12.00,013120,12.50
815530000030,HS244,12.00,013120,12.50
815530000040,HS244,12.00,013120,12.50
815530000050,HS244,12.00,013120,12.50
815530000060,HS244,12.00,013120,12.50
815530000070,HS244,12.00,013120,12.50
815530000080,HS244,12.00,013120,12.50
815530000090,HS244,12.00,013120,12.50
815530000100,HS244,12.00,013120,12.50
815530000110,HS244,12.00,013120,12.50
815530000120,HS244,12.00,013120,12.50
815530000130,HS244,12.00,013120,12.50
815530000140,HS244,12.00,013120,12.50
815530000150,HS244,12.00,013120,12.50
815530000160,HS244,12.00,013120,12.50
815530000170,HS244,12.00,013120,12.50
815530000180,HS244,12.00,013120,12.50
815530000190,HS244,12.00,013120,12.50
815530000200,HS244,12.00,013120,12.50
815530000210,HS244,12.00,013120,12.50
815530000220,HS244,12.00,013120,12.50
815530000230,HS244,12.00,013120,12.50
815530000240,HS244,12.00,013120,12.50
815530000250,HS244,12.00,013120,12.50
815530000260,HS244,12.00,013120,12.50
815530000270,HS244,12.00,013120,12.50
815530000280,HS244,12.00,013120,12.50
815530000290,HS244,12.00,013120,12.50
815530000300,HS244,12.00,013120,12.50
815530000310,HS244,12.00,013120,12.50
815530000320,HS244,12.00,013120,12.50
815530000330,HS244,12.00,013120,12.50
815530000340,HS244,12.00,013120,12.50
815530000350,HS244,12.00,013120,12.50
815530000360,HS244,12.00,013120,12.50
815530000370,HS244,12.00,013120,12.50
815530000380,HS244,12.00,013120,12.50
815530000390,HS244,12.00,013120,12.50
815530000400,HS244,12.00,013120,12.50
815530000410,HS244,12.00,013120,12.50
815530000420,HS244,12.00,013120,12.50
815530000430,HS244,12.00,013120,12.50
815530000440,HS244,12.00,013120,12.50
815530000450,HS244,12.00,013120,12.50
815530000460,HS244,12.00,013120,12.50
815530000470,HS244,12.00,013120,12.50
815530000480,HS244,12.00,013120,12.50
815530000490,HS244,12.00,013120,12.50
815530000520,HS244,12.00,013120,12.50
815530000530,HS244,12.00,013120,12.50
815530000540,HS244,12.00,013120,12.50
815530000550,HS244,12.00,013120,12.50
815530000560,HS244,12.00,013120,12.50
815530000570,HS244,12.00,013120,12.50
815540000010,HS244,12.00,013120,12.50
815540000020,HS244,12.00,013120,12.50
815540000030,HS244,12.00,013120,12.50
815540000040,HS244,12.00,013120,12.50
815540000050,HS244,12.00,013120,12.50
815540000060,HS244,12.00,013120,12.50
815540000070,HS244,12.00,013120,12.50
815540000080,HS244,12.00,013120,12.50
815540000090,HS244,12.00,013120,12.50
815540000100,HS244,12.00,013120,12.50
815540000110,HS244,12.00,013120,12.50
815540000120,HS244,12.00,013120,12.50
815540000130,HS244,12.00,013120,12.50
815540000140,HS244,12.00,013120,12.50
815540000160,HS244,12.00,013120,12.50
815540000170,HS244,12.00,013120,12.50
815540000180,HS244,12.00,013120,12.50
815540000190,HS244,12.00,013120,12.50
815540000200,HS244,12.00,013120,12.50
815540000210,HS244,12.00,013120,12.50
815540000230,HS244,12.00,013120,12.50
815540000270,HS244,12.00,013120,12.50
815540000280,HS244,12.00,013120,12.50
815540000290,HS244,12.00,013120,12.50
815540000300,HS244,12.00,013120,12.50
815540000310,HS244,12.00,013120,12.50
815540000320,HS244,12.00,013120,12.50
815540000330,HS244,12.00,013120,12.50
815540000340,HS244,12.00,013120,12.50
815540000350,HS244,12.00,013120,12.50
815540000360,HS244,12.00,013120,12.50
815540000370,HS244,12.00,013120,12.50
815540000380,HS244,12.00,013120,12.50
815540000390,HS244,12.00,013120,12.50
815540000400,HS244,12.00,013120,12.50
815540000410,HS244,12.00,013120,12.50
815540000420,HS244,12.00,013120,12.50
815540000430,HS244,12.00,013120,12.50
815540000440,HS244,12.00,013120,12.50
815540000450,HS244,12.00,013120,12.50
815540000460,HS244,12.00,013120,12.50
815540000470,HS244,12.00,013120,12.50
815540000480,HS244,12.00,013120,12.50
815540000490,HS244,12.00,013120,12.50
815540000500,HS244,12.00,013120,12.50
815540000510,HS244,12.00,013120,12.50
815540000520,HS244,12.00,013120,12.50
815540000530,HS244,12.00,013120,12.50
815540000540,HS244,12.00,013120,12.50
815540000550,HS244,12.00,013120,12.50
815540000560,HS244,12.00,013120,12.50
815540000570,HS244,12.00,013120,12.50
815540000580,HS244,12.00,013120,12.50
815540000590,HS244,12.00,013120,12.50
815540000600,HS244,12.00,013120,12.50
815540000630,HS244,12.00,013120,12.50
815540000640,HS244,12.00,013120,12.50
815550000010,HS244,12.00,013120,12.50
815550000020,HS244,12.00,013120,12.50
815550000040,HS244,12.00,013120,12.50
815550000050,HS244,12.00,013120,12.50
815550000060,HS244,12.00,013120,12.50
815550000070,HS244,12.00,013120,12.50
815550000080,HS244,12.00,013120,12.50
815550000090,HS244,12.00,013120,12.50
815550000100,HS244,12.00,013120,12.50
815550000110,HS244,12.00,013120,12.50
815550000140,HS244,12.00,013120,12.50
815550000150,HS244,12.00,013120,12.50
